지점,지점명,일시,평균 전운량(1/10),평균 중하층운량(1/10)
138,포항,2024-06-22,9.4,6.5
152,울산,2024-06-22,9.9,6.8
258,보성군,2024-06-22,9.9,7
172,고창,2024-06-22,8.8,6.3
238,금산,2024-06-22,9.5,8.9
211,인제,2024-06-22,9.4,6
251,고창군,2024-06-22,9,7.6
268,진도군,2024-06-22,9.5,8.9
156,광주,2024-06-22,10,7
114,원주,2024-06-22,9.8,5.8
245,정읍,2024-06-22,9.4,7.8
108,서울,2024-06-22,10,7.9
260,장흥,2024-06-22,9.5,9.4
201,강화,2024-06-22,9.1,8.1
188,성산,2024-06-22,9.9,9.3
133,대전,2024-06-22,10,8.5
254,순창군,2024-06-22,9,4.5
129,서산,2024-06-22,9.6,8.8
136,안동,2024-06-22,9.9,7
284,거창,2024-06-22,9.6,7.1
162,통영,2024-06-22,9.4,8
243,부안,2024-06-22,9.1,6.8
185,고산,2024-06-22,10,7.6
102,백령도,2024-06-22,9.8,9.1
140,군산,2024-06-22,9.3,7.6
253,김해시,2024-06-22,9.8,8.6
155,창원,2024-06-22,10,7.8
130,울진,2024-06-22,9.4,6.9
174,순천,2024-06-22,9.8,7
143,대구,2024-06-22,9.6,7.6
98,동두천,2024-06-22,9.5,8.1
106,동해,2024-06-22,9.9,6.8
221,제천,2024-06-22,9.6,7.6
278,의성,2024-06-22,9.6,8
90,속초,2024-06-22,9.6,5
266,광양시,2024-06-22,9.8,7.1
95,철원,2024-06-22,9.6,8
236,부여,2024-06-22,9.6,7.5
244,임실,2024-06-22,9.5,8.4
216,태백,2024-06-22,10,6.6
112,인천,2024-06-22,10,7.4
137,상주,2024-06-22,9.8,8.3
289,산청,2024-06-22,9.3,5.6
296,북부산,2024-06-22,9.8,7.9
277,영덕,2024-06-22,9.4,5.9
159,부산,2024-06-22,10,8.1
255,북창원,2024-06-22,9.1,5.1
104,북강릉,2024-06-22,9.9,8.9
177,홍성,2024-06-22,10,7.9
202,양평,2024-06-22,9.8,5.1
279,구미,2024-06-22,9.4,7.1
288,밀양,2024-06-22,9.1,7.6
131,청주,2024-06-22,10,8.9
127,충주,2024-06-22,9.8,5.8
273,문경,2024-06-22,9.9,6.6
295,남해,2024-06-22,10,7
169,흑산도,2024-06-22,9.8,9
189,서귀포,2024-06-22,10,9
184,제주,2024-06-22,10,5.3
119,수원,2024-06-22,9.9,8.6
165,목포,2024-06-22,9.8,8.4
264,함양군,2024-06-22,9.3,4.5
217,정선군,2024-06-22,9.9,2.9
105,강릉,2024-06-22,9.9,6.3
192,진주,2024-06-22,9.4,9
181,서청주,2024-06-22,9.8,7.3
285,합천,2024-06-22,9.6,8.6
281,영천,2024-06-22,9.5,6.6
259,강진군,2024-06-22,9.5,8.5
263,의령군,2024-06-22,9.4,5.1
283,경주시,2024-06-22,9.3,5
294,거제,2024-06-22,9.5,9.5
252,영광군,2024-06-22,9,4.6
235,보령,2024-06-22,9.6,7.8
262,고흥,2024-06-22,9.9,9.1
271,봉화,2024-06-22,9.8,8.1
261,해남,2024-06-22,9.5,6.9
203,이천,2024-06-22,9.8,6.3
276,청송군,2024-06-22,9.3,5
99,파주,2024-06-22,9.3,8.5
146,전주,2024-06-22,9.6,8.1
115,울릉도,2024-06-22,9.6,7.9
212,홍천,2024-06-22,9.9,7
93,북춘천,2024-06-22,9.9,7
226,보은,2024-06-22,9.8,7.8
239,세종,2024-06-22,9.6,5.9
101,춘천,2024-06-22,9.6,0
247,남원,2024-06-22,9.4,6.3
170,완도,2024-06-22,9.5,7.1
202,양평,2024-06-23,7.4,4.3
156,광주,2024-06-23,8.8,7.8
168,여수,2024-06-23,8,4
264,함양군,2024-06-23,7.5,4.6
266,광양시,2024-06-23,8.4,4.1
131,청주,2024-06-23,8,7.6
239,세종,2024-06-23,7.4,4.1
254,순창군,2024-06-23,7.1,2.5
155,창원,2024-06-23,8.1,4.4
251,고창군,2024-06-23,7.3,5.6
130,울진,2024-06-23,8.4,5.4
281,영천,2024-06-23,7.4,6.1
192,진주,2024-06-23,8.6,6
217,정선군,2024-06-23,8.3,2.5
165,목포,2024-06-23,7.5,4.6
184,제주,2024-06-23,9.4,4
127,충주,2024-06-23,8.1,7.3
288,밀양,2024-06-23,8.3,5
203,이천,2024-06-23,7.3,4.6
226,보은,2024-06-23,7.8,6.3
99,파주,2024-06-23,7.3,4.6
271,봉화,2024-06-23,7.8,6.8
272,영주,2024-06-23,8,0
152,울산,2024-06-23,8.6,3.4
252,영광군,2024-06-23,6.9,1.3
294,거제,2024-06-23,8.8,4.8
263,의령군,2024-06-23,8.3,4.9
162,통영,2024-06-23,9,3.1
129,서산,2024-06-23,8.3,7.6
133,대전,2024-06-23,8.5,6.9
201,강화,2024-06-23,6.6,5.1
121,영월,2024-06-23,7.8,6.6
268,진도군,2024-06-23,8.4,4.8
253,김해시,2024-06-23,8.6,3.4
255,북창원,2024-06-23,8.3,3.9
159,부산,2024-06-23,8.5,3.1
289,산청,2024-06-23,7.8,3.5
95,철원,2024-06-23,7.5,6.1
90,속초,2024-06-23,7.3,5.4
221,제천,2024-06-23,7.9,6
98,동두천,2024-06-23,7.8,6.5
140,군산,2024-06-23,7.4,6
105,강릉,2024-06-23,9.3,6.5
135,추풍령,2024-06-23,7.8,6.6
102,백령도,2024-06-23,6.4,6.1
278,의성,2024-06-23,7.8,5.3
106,동해,2024-06-23,8.5,3.8
185,고산,2024-06-23,9.5,6.6
258,보성군,2024-06-23,8.1,4.4
174,순천,2024-06-23,8.1,6
143,대구,2024-06-23,6.9,4.6
212,홍천,2024-06-23,7.8,5.6
115,울릉도,2024-06-23,7.9,6.6
170,완도,2024-06-23,8.4,5.8
232,천안,2024-06-23,7.4,7.3
236,부여,2024-06-23,7.3,5.5
244,임실,2024-06-23,7.1,5.9
112,인천,2024-06-23,7.5,4.8
101,춘천,2024-06-23,7.8,0
146,전주,2024-06-23,8.9,7.5
296,북부산,2024-06-23,9,3.6
235,보령,2024-06-23,7.9,6.8
276,청송군,2024-06-23,7.9,4.5
277,영덕,2024-06-23,8.8,4.8
238,금산,2024-06-23,8,6.6
284,거창,2024-06-23,6.6,5.1
211,인제,2024-06-23,7.9,5.6
248,장수,2024-06-23,7.9,5.5
172,고창,2024-06-23,7.3,6.8
136,안동,2024-06-23,7.4,5.6
114,원주,2024-06-23,8.3,5.3
245,정읍,2024-06-23,7.8,7.3
100,대관령,2024-06-23,8,7.6
216,태백,2024-06-23,7.5,5.1
257,양산시,2024-06-23,8.6,4.1
93,북춘천,2024-06-23,8,5.6
104,북강릉,2024-06-23,9.5,7.8
259,강진군,2024-06-23,7.6,5.9
119,수원,2024-06-23,7.4,5.5
279,구미,2024-06-23,7.4,6.3
181,서청주,2024-06-23,6.8,4.3
283,경주시,2024-06-23,8.6,3.9
262,고흥,2024-06-23,8.6,5
261,해남,2024-06-23,8.4,4.4
285,합천,2024-06-23,7.9,2.3
189,서귀포,2024-06-23,9.8,6
247,남원,2024-06-23,8.1,7.1
169,흑산도,2024-06-23,7.8,5.4
177,홍성,2024-06-23,8.8,7.1
243,부안,2024-06-23,8.3,4
295,남해,2024-06-23,8.9,4.8
188,성산,2024-06-23,9.6,7.3
273,문경,2024-06-23,7.8,4.9
138,포항,2024-06-23,7.9,5
137,상주,2024-06-23,7.6,5.6
260,장흥,2024-06-23,8.5,6.1
108,서울,2024-06-23,8.3,6.3
212,홍천,2024-06-24,4.8,2
226,보은,2024-06-24,6.5,2.6
101,춘천,2024-06-24,4.6,0
288,밀양,2024-06-24,8.6,5.5
203,이천,2024-06-24,5.4,2.4
262,고흥,2024-06-24,8.8,5
119,수원,2024-06-24,5.3,2.8
136,안동,2024-06-24,7.5,3.4
129,서산,2024-06-24,5.5,2.1
133,대전,2024-06-24,5.6,3.3
165,목포,2024-06-24,9.1,2.8
284,거창,2024-06-24,8.3,1.9
162,통영,2024-06-24,8.6,5.1
252,영광군,2024-06-24,8.5,1.5
295,남해,2024-06-24,8.4,3.9
276,청송군,2024-06-24,7.4,2.3
93,북춘천,2024-06-24,5.9,4.5
127,충주,2024-06-24,6.4,3.3
235,보령,2024-06-24,7,3.9
189,서귀포,2024-06-24,8.9,7.8
271,봉화,2024-06-24,7.5,2.6
273,문경,2024-06-24,6.4,1.5
146,전주,2024-06-24,8.4,5.4
115,울릉도,2024-06-24,6.3,3.5
99,파주,2024-06-24,3.6,1.8
169,흑산도,2024-06-24,8.3,4
170,완도,2024-06-24,9.3,6.9
263,의령군,2024-06-24,8.3,1.4
247,남원,2024-06-24,8.8,3.6
100,대관령,2024-06-24,6.5,3.4
258,보성군,2024-06-24,9,4.5
185,고산,2024-06-24,8.8,5.4
278,의성,2024-06-24,8.1,2.6
266,광양시,2024-06-24,8.8,3.4
260,장흥,2024-06-24,8.5,7.5
155,창원,2024-06-24,8.9,7
156,광주,2024-06-24,9.3,6.4
108,서울,2024-06-24,5.8,3.5
106,동해,2024-06-24,5.6,0.3
137,상주,2024-06-24,7.1,2.3
254,순창군,2024-06-24,8.8,5.1
294,거제,2024-06-24,8.5,6.6
239,세종,2024-06-24,6.4,4.1
177,홍성,2024-06-24,7,3.9
104,북강릉,2024-06-24,7.4,4.8
202,양평,2024-06-24,5.4,2.5
261,해남,2024-06-24,9,5.8
283,경주시,2024-06-24,7.9,0.1
105,강릉,2024-06-24,7.1,4.8
279,구미,2024-06-24,7.6,4.4
131,청주,2024-06-24,7.3,5.9
264,함양군,2024-06-24,8.4,1.4
259,강진군,2024-06-24,9.1,7.9
243,부안,2024-06-24,7.1,2.8
130,울진,2024-06-24,7.8,1.4
174,순천,2024-06-24,9.1,5.6
143,대구,2024-06-24,8,1.8
201,강화,2024-06-24,3,1.9
245,정읍,2024-06-24,7.9,4.3
114,원주,2024-06-24,6.1,2.4
268,진도군,2024-06-24,8.6,5.6
172,고창,2024-06-24,8,5.8
238,금산,2024-06-24,6.9,6.6
217,정선군,2024-06-24,7,2.4
102,백령도,2024-06-24,0.3,0
255,북창원,2024-06-24,8,4
211,인제,2024-06-24,4.8,2.1
159,부산,2024-06-24,8,3.9
277,영덕,2024-06-24,8.1,1.6
253,김해시,2024-06-24,7.9,0.6
296,북부산,2024-06-24,7.8,2.3
216,태백,2024-06-24,7.4,3.1
289,산청,2024-06-24,8.4,0.9
112,인천,2024-06-24,5.3,3.9
244,임실,2024-06-24,8.5,5.4
236,부여,2024-06-24,6.1,3
95,철원,2024-06-24,4.4,3.5
90,속초,2024-06-24,6.1,4
221,제천,2024-06-24,6.6,3.4
98,동두천,2024-06-24,4,1.5
188,성산,2024-06-24,8.6,5.6
192,진주,2024-06-24,8.3,4.9
140,군산,2024-06-24,6.6,5.3
168,여수,2024-06-24,8.6,4.8
248,장수,2024-06-24,8.4,4.9
184,제주,2024-06-24,7.8,2.8
152,울산,2024-06-24,7.4,0.5
138,포항,2024-06-24,8,2
285,합천,2024-06-24,8.4,1.3
272,영주,2024-06-24,7.4,0.6
181,서청주,2024-06-24,7.1,2.3
135,추풍령,2024-06-24,7.8,3.1
257,양산시,2024-06-24,7.8,1.8
121,영월,2024-06-24,6.4,3.3
281,영천,2024-06-24,7.6,0.6
232,천안,2024-06-24,6.8,6
251,고창군,2024-06-24,8,5.6
254,순창군,2024-06-25,7.4,0.3
278,의성,2024-06-25,7.1,0.9
162,통영,2024-06-25,9,2.5
266,광양시,2024-06-25,8.6,0.6
138,포항,2024-06-25,8.1,0
284,거창,2024-06-25,7.5,0.9
211,인제,2024-06-25,6,3.4
101,춘천,2024-06-25,5.9,0
268,진도군,2024-06-25,9,1.9
260,장흥,2024-06-25,8.3,0.6
243,부안,2024-06-25,7.8,0.8
172,고창,2024-06-25,8.4,0.1
247,남원,2024-06-25,7.1,0.5
155,창원,2024-06-25,8.5,0.1
136,안동,2024-06-25,7.1,0.3
239,세종,2024-06-25,6.3,4.1
295,남해,2024-06-25,9.1,0.5
114,원주,2024-06-25,5.8,2.6
203,이천,2024-06-25,5.8,0.6
108,서울,2024-06-25,4.3,1
106,동해,2024-06-25,7,1.5
288,밀양,2024-06-25,8.5,1.5
102,백령도,2024-06-25,0.5,0.4
137,상주,2024-06-25,7.5,0.5
238,금산,2024-06-25,7.6,6.6
248,장수,2024-06-25,7.4,0.6
255,북창원,2024-06-25,9,0.3
115,울릉도,2024-06-25,6.3,0.6
168,여수,2024-06-25,8.6,0.6
289,산청,2024-06-25,8.3,0.4
146,전주,2024-06-25,8,0.5
252,영광군,2024-06-25,8.3,0.4
271,봉화,2024-06-25,7.6,1
251,고창군,2024-06-25,8.4,1
112,인천,2024-06-25,3.4,0.5
221,제천,2024-06-25,6.4,0.9
235,보령,2024-06-25,6.8,0.9
95,철원,2024-06-25,3.9,2
257,양산시,2024-06-25,8.5,0.1
236,부여,2024-06-25,6.5,0.1
181,서청주,2024-06-25,7,0.3
232,천안,2024-06-25,6,1.9
135,추풍령,2024-06-25,8.3,0.9
244,임실,2024-06-25,7.6,0.9
216,태백,2024-06-25,8.5,1.6
99,파주,2024-06-25,2.9,0.5
98,동두천,2024-06-25,3.9,1.4
272,영주,2024-06-25,7.8,0.1
121,영월,2024-06-25,7.6,5.3
130,울진,2024-06-25,8.4,1.6
226,보은,2024-06-25,7.5,1.3
93,북춘천,2024-06-25,6,1.9
277,영덕,2024-06-25,7.6,0.5
152,울산,2024-06-25,8,0.6
294,거제,2024-06-25,9,3
253,김해시,2024-06-25,8.8,0.4
174,순천,2024-06-25,8.3,2
212,홍천,2024-06-25,7.3,3.4
263,의령군,2024-06-25,8.5,1
170,완도,2024-06-25,9,3
143,대구,2024-06-25,8.3,0
296,북부산,2024-06-25,8.6,1.3
185,고산,2024-06-25,10,4.8
159,부산,2024-06-25,8.9,0.3
156,광주,2024-06-25,7.1,0
202,양평,2024-06-25,6,1.8
169,흑산도,2024-06-25,8.6,0.6
285,합천,2024-06-25,8,0.3
184,제주,2024-06-25,9.6,5.8
189,서귀포,2024-06-25,9.8,5.9
133,대전,2024-06-25,6.8,0.4
283,경주시,2024-06-25,7.9,0.3
177,홍성,2024-06-25,5,0.5
262,고흥,2024-06-25,9.1,0.8
140,군산,2024-06-25,7.4,0.4
129,서산,2024-06-25,4.9,1
165,목포,2024-06-25,7.9,0.5
105,강릉,2024-06-25,5.9,0.8
245,정읍,2024-06-25,8.1,0.3
279,구미,2024-06-25,6.6,2.3
281,영천,2024-06-25,8.1,0.4
131,청주,2024-06-25,7.6,1.6
188,성산,2024-06-25,10,5.8
119,수원,2024-06-25,5.4,0.3
217,정선군,2024-06-25,7.5,3.4
264,함양군,2024-06-25,7.4,0.5
201,강화,2024-06-25,2.1,0.3
258,보성군,2024-06-25,8.3,2.8
100,대관령,2024-06-25,5.9,3.5
259,강진군,2024-06-25,8.4,0.5
192,진주,2024-06-25,8.4,5.4
261,해남,2024-06-25,8.4,1.1
90,속초,2024-06-25,4.6,2
276,청송군,2024-06-25,8,1.1
273,문경,2024-06-25,7.6,0.6
127,충주,2024-06-25,6.1,1.5
104,북강릉,2024-06-25,6.3,1.1
102,백령도,2024-06-26,1,1
98,동두천,2024-06-26,0.5,0.1
217,정선군,2024-06-26,3.1,0.5
99,파주,2024-06-26,0,0
119,수원,2024-06-26,1.6,1.1
238,금산,2024-06-26,4.8,0.4
143,대구,2024-06-26,5.8,1.9
170,완도,2024-06-26,7.5,0
243,부안,2024-06-26,3.8,0.8
268,진도군,2024-06-26,7.1,0
263,의령군,2024-06-26,7,0.3
212,홍천,2024-06-26,0.5,0.1
188,성산,2024-06-26,9.4,5.4
174,순천,2024-06-26,7.8,0.9
279,구미,2024-06-26,4.4,0.9
253,김해시,2024-06-26,7.1,0.5
115,울릉도,2024-06-26,3.5,0.5
127,충주,2024-06-26,2.8,0.8
284,거창,2024-06-26,6.4,0.6
294,거제,2024-06-26,8.4,1.1
239,세종,2024-06-26,3.3,0.5
277,영덕,2024-06-26,4.9,0.3
203,이천,2024-06-26,1,0.6
216,태백,2024-06-26,4.6,1.8
131,청주,2024-06-26,3.6,0.9
221,제천,2024-06-26,3,0.1
289,산청,2024-06-26,6.9,0.1
276,청송군,2024-06-26,4.8,0.8
232,천안,2024-06-26,2.8,0.6
262,고흥,2024-06-26,8.1,0.1
181,서청주,2024-06-26,3.1,0.3
259,강진군,2024-06-26,7.8,0
202,양평,2024-06-26,0.9,0.3
192,진주,2024-06-26,7.1,0.1
258,보성군,2024-06-26,7.5,0.8
168,여수,2024-06-26,8.5,0
95,철원,2024-06-26,1,0.3
248,장수,2024-06-26,5.1,0.8
244,임실,2024-06-26,5.1,1
235,보령,2024-06-26,3,0.6
100,대관령,2024-06-26,2.9,1.3
135,추풍령,2024-06-26,3.9,0.3
129,서산,2024-06-26,1.9,0.8
264,함양군,2024-06-26,6.8,0.3
281,영천,2024-06-26,5.4,0.5
271,봉화,2024-06-26,4.3,1
112,인천,2024-06-26,0.5,0.4
251,고창군,2024-06-26,5.5,0.8
201,강화,2024-06-26,0,0
146,전주,2024-06-26,3.9,1.5
252,영광군,2024-06-26,5,0.3
236,부여,2024-06-26,3.4,0
152,울산,2024-06-26,7,0
172,고창,2024-06-26,5.1,1.5
245,정읍,2024-06-26,5.6,0.1
101,춘천,2024-06-26,0.3,0
254,순창군,2024-06-26,4.9,0.6
273,문경,2024-06-26,3.4,0.3
283,경주시,2024-06-26,6.5,0.4
133,대전,2024-06-26,4.1,0.8
189,서귀포,2024-06-26,9.6,6.5
260,장흥,2024-06-26,7.5,0
257,양산시,2024-06-26,7,0.4
247,남원,2024-06-26,5.8,0.3
137,상주,2024-06-26,3.5,0.1
169,흑산도,2024-06-26,5.3,0
155,창원,2024-06-26,7.9,0
136,안동,2024-06-26,5,0.4
138,포항,2024-06-26,6.3,0.4
156,광주,2024-06-26,5.3,0.9
255,북창원,2024-06-26,7.4,0.1
261,해남,2024-06-26,7.3,0
108,서울,2024-06-26,1.3,1.1
285,합천,2024-06-26,7,0.3
106,동해,2024-06-26,2.9,0
288,밀양,2024-06-26,5.9,0.1
90,속초,2024-06-26,0.1,0
266,광양시,2024-06-26,7.4,0.1
177,홍성,2024-06-26,2.8,0.6
130,울진,2024-06-26,3.3,0.5
211,인제,2024-06-26,0.8,0
185,고산,2024-06-26,9.3,6
104,북강릉,2024-06-26,1.9,0.6
140,군산,2024-06-26,3.6,1.3
114,원주,2024-06-26,2.3,0.3
105,강릉,2024-06-26,1.6,0
93,북춘천,2024-06-26,0.5,0.4
121,영월,2024-06-26,3,0.3
295,남해,2024-06-26,7.9,0.3
272,영주,2024-06-26,3.8,0
184,제주,2024-06-26,8.1,5.4
226,보은,2024-06-26,3.9,0.8
278,의성,2024-06-26,4.8,0.5
165,목포,2024-06-26,5.1,0
159,부산,2024-06-26,8,0
162,통영,2024-06-26,8.3,0
296,북부산,2024-06-26,7,0.1
244,임실,2024-06-27,8.3,2.4
211,인제,2024-06-27,3.9,0.1
255,북창원,2024-06-27,9.8,2.1
263,의령군,2024-06-27,9.6,2.5
138,포항,2024-06-27,8.8,3.8
277,영덕,2024-06-27,7.4,0.6
90,속초,2024-06-27,2.8,0
276,청송군,2024-06-27,8,0.5
102,백령도,2024-06-27,5.4,3.6
258,보성군,2024-06-27,9.9,6
268,진도군,2024-06-27,9.4,3.1
136,안동,2024-06-27,6.4,0.3
253,김해시,2024-06-27,9.9,2.8
238,금산,2024-06-27,7,0.6
162,통영,2024-06-27,9.9,4.4
216,태백,2024-06-27,5.6,0.1
248,장수,2024-06-27,8.8,2
159,부산,2024-06-27,9.4,3.6
296,북부산,2024-06-27,9.9,3
112,인천,2024-06-27,3.9,0.4
114,원주,2024-06-27,4.5,0.1
284,거창,2024-06-27,9.1,3.6
272,영주,2024-06-27,6.3,0
289,산청,2024-06-27,9.3,1
252,영광군,2024-06-27,7.9,1.3
188,성산,2024-06-27,9.8,7.6
257,양산시,2024-06-27,9.9,3
201,강화,2024-06-27,2,0.4
129,서산,2024-06-27,4.3,0.9
133,대전,2024-06-27,5.5,0
184,제주,2024-06-27,10,7.8
140,군산,2024-06-27,7.8,3.9
172,고창,2024-06-27,7.9,1.3
181,서청주,2024-06-27,5.6,0.3
203,이천,2024-06-27,4.5,0.1
273,문경,2024-06-27,6.3,0.4
295,남해,2024-06-27,9.9,5.8
254,순창군,2024-06-27,8.4,1.3
243,부안,2024-06-27,8,2.3
137,상주,2024-06-27,6.4,0
239,세종,2024-06-27,6,0.3
288,밀양,2024-06-27,9.5,3.5
108,서울,2024-06-27,3,0.8
232,천안,2024-06-27,5.5,1.1
93,북춘천,2024-06-27,4,0.1
155,창원,2024-06-27,9.3,3.3
247,남원,2024-06-27,8.8,1.5
260,장흥,2024-06-27,9.6,4.5
101,춘천,2024-06-27,3.6,0
261,해남,2024-06-27,9.4,2.4
266,광양시,2024-06-27,9.9,4
168,여수,2024-06-27,10,6.3
278,의성,2024-06-27,7.9,1.1
106,동해,2024-06-27,4,0
127,충주,2024-06-27,5.8,0.6
262,고흥,2024-06-27,9.9,5
192,진주,2024-06-27,9.9,6.3
264,함양군,2024-06-27,9.1,1.3
131,청주,2024-06-27,5.4,0.1
119,수원,2024-06-27,3.6,0
217,정선군,2024-06-27,5,0.3
279,구미,2024-06-27,8.5,4.3
100,대관령,2024-06-27,4.5,1.4
165,목포,2024-06-27,8.3,2.8
105,강릉,2024-06-27,3.4,0
177,홍성,2024-06-27,5.6,1
283,경주시,2024-06-27,9,2.9
189,서귀포,2024-06-27,10,8
169,흑산도,2024-06-27,8.5,5.8
281,영천,2024-06-27,8.6,1.6
285,합천,2024-06-27,9,2.6
104,북강릉,2024-06-27,4,0.3
202,양평,2024-06-27,4.3,0
185,고산,2024-06-27,9.9,8.9
156,광주,2024-06-27,8.6,3
294,거제,2024-06-27,9.9,5.8
99,파주,2024-06-27,1.9,0
259,강진군,2024-06-27,9.6,4.8
143,대구,2024-06-27,8.3,1.8
121,영월,2024-06-27,5.4,0.8
245,정읍,2024-06-27,8.3,1.8
221,제천,2024-06-27,5.1,0.4
236,부여,2024-06-27,6.1,0.4
115,울릉도,2024-06-27,5.5,0.4
98,동두천,2024-06-27,2.6,0.1
146,전주,2024-06-27,7.4,1.9
251,고창군,2024-06-27,8.1,2.1
174,순천,2024-06-27,9.4,3.6
271,봉화,2024-06-27,5.4,0.3
170,완도,2024-06-27,9.8,6
130,울진,2024-06-27,6.5,0
95,철원,2024-06-27,2.8,0.9
212,홍천,2024-06-27,4,0.5
152,울산,2024-06-27,9,2.4
135,추풍령,2024-06-27,7.9,3.1
226,보은,2024-06-27,5.5,0.4
235,보령,2024-06-27,6.3,1.8
268,진도군,2024-06-28,5.1,2.5
104,북강릉,2024-06-28,2.3,0.1
112,인천,2024-06-28,1.4,0
95,철원,2024-06-28,1.4,0
259,강진군,2024-06-28,5.4,2
98,동두천,2024-06-28,1.9,0
264,함양군,2024-06-28,4.1,2.5
283,경주시,2024-06-28,3.1,1.5
138,포항,2024-06-28,0.9,0.6
201,강화,2024-06-28,0.9,0
279,구미,2024-06-28,2.1,1.8
131,청주,2024-06-28,2.4,0.6
221,제천,2024-06-28,2,0.3
236,부여,2024-06-28,1.8,1
244,임실,2024-06-28,4.4,3.5
177,홍성,2024-06-28,1.6,0.3
105,강릉,2024-06-28,2,0
232,천안,2024-06-28,2.1,0.4
100,대관령,2024-06-28,2.8,0.9
289,산청,2024-06-28,4.6,1
248,장수,2024-06-28,3.8,2.1
185,고산,2024-06-28,8,7.5
238,금산,2024-06-28,3.6,1.8
281,영천,2024-06-28,1.9,1.6
130,울진,2024-06-28,2.1,0
211,인제,2024-06-28,1.9,0.3
278,의성,2024-06-28,0.8,0
266,광양시,2024-06-28,4.4,0.3
261,해남,2024-06-28,5.1,1.3
159,부산,2024-06-28,5.4,1.8
260,장흥,2024-06-28,5.5,0.9
174,순천,2024-06-28,4.9,2.8
155,창원,2024-06-28,4.8,1
156,광주,2024-06-28,4.4,3
277,영덕,2024-06-28,0.9,0
272,영주,2024-06-28,1.4,0
108,서울,2024-06-28,2,0.3
202,양평,2024-06-28,1.3,0.1
255,북창원,2024-06-28,5,1
239,세종,2024-06-28,1.8,0.5
294,거제,2024-06-28,5,3
137,상주,2024-06-28,2,0.8
257,양산시,2024-06-28,4.8,0.6
243,부안,2024-06-28,3.8,1.5
172,고창,2024-06-28,4.4,0.9
121,영월,2024-06-28,1.9,1.5
254,순창군,2024-06-28,4,1.8
168,여수,2024-06-28,4.5,1.4
253,김해시,2024-06-28,4.6,0.5
143,대구,2024-06-28,2.5,2
216,태백,2024-06-28,2.9,0.1
106,동해,2024-06-28,1.8,0.3
102,백령도,2024-06-28,1.3,1
245,정읍,2024-06-28,4.4,2.1
262,고흥,2024-06-28,5.5,2.3
162,통영,2024-06-28,4.8,1.9
119,수원,2024-06-28,2,0.5
217,정선군,2024-06-28,1.8,1.1
114,원주,2024-06-28,2.1,0
226,보은,2024-06-28,1.4,0
165,목포,2024-06-28,5.4,2.8
247,남원,2024-06-28,3.3,0.8
90,속초,2024-06-28,1.4,0
136,안동,2024-06-28,2.1,1.8
189,서귀포,2024-06-28,9.6,8.5
169,흑산도,2024-06-28,6.6,3.4
146,전주,2024-06-28,3.3,2
115,울릉도,2024-06-28,4.8,4.3
93,북춘천,2024-06-28,1.8,0.4
263,의령군,2024-06-28,4.3,1.3
284,거창,2024-06-28,5,3.9
285,합천,2024-06-28,3.5,1.4
127,충주,2024-06-28,1.1,0
271,봉화,2024-06-28,1.4,0.6
251,고창군,2024-06-28,4.5,1.6
170,완도,2024-06-28,5.6,1.3
296,북부산,2024-06-28,5.9,1.3
203,이천,2024-06-28,1,0
288,밀양,2024-06-28,3.8,1.4
252,영광군,2024-06-28,4,0.1
273,문경,2024-06-28,1.3,0.3
295,남해,2024-06-28,4.9,1
276,청송군,2024-06-28,0.9,0.8
181,서청주,2024-06-28,1.5,0
235,보령,2024-06-28,2.3,1.5
135,추풍령,2024-06-28,2.3,0.6
129,서산,2024-06-28,1.4,0.6
212,홍천,2024-06-28,1.6,0.4
258,보성군,2024-06-28,5.6,2
184,제주,2024-06-28,8.9,5.1
133,대전,2024-06-28,2.1,1.8
192,진주,2024-06-28,4.5,0.9
188,성산,2024-06-28,8,6.6
140,군산,2024-06-28,4.1,2.4
152,울산,2024-06-28,3.3,1.8
99,파주,2024-06-28,2.1,0
101,춘천,2024-06-28,1.3,0
277,영덕,2024-06-29,7.5,3.6
188,성산,2024-06-29,10,7.5
152,울산,2024-06-29,8.9,4.3
284,거창,2024-06-29,9.3,7
192,진주,2024-06-29,9.4,9
253,김해시,2024-06-29,9.4,5.9
263,의령군,2024-06-29,9.4,5.5
268,진도군,2024-06-29,9.8,7.9
251,고창군,2024-06-29,9.4,8
121,영월,2024-06-29,6.1,2.9
232,천안,2024-06-29,7.8,6.1
259,강진군,2024-06-29,9.9,9.3
254,순창군,2024-06-29,9.1,4.6
245,정읍,2024-06-29,9.3,4.4
169,흑산도,2024-06-29,10,7.4
93,북춘천,2024-06-29,5.3,3.3
211,인제,2024-06-29,5,2.6
137,상주,2024-06-29,8.3,6.6
294,거제,2024-06-29,9.1,8.8
283,경주시,2024-06-29,8.6,2
104,북강릉,2024-06-29,5,2
285,합천,2024-06-29,9.1,7.6
174,순천,2024-06-29,9.5,5.4
143,대구,2024-06-29,9.3,4.3
252,영광군,2024-06-29,9.5,3.4
289,산청,2024-06-29,9.1,4.8
203,이천,2024-06-29,6.3,2.6
112,인천,2024-06-29,6.6,5.4
266,광양시,2024-06-29,9.5,5.9
288,밀양,2024-06-29,9,6.8
273,문경,2024-06-29,8.5,4.4
106,동해,2024-06-29,5.4,1.4
239,세종,2024-06-29,7.9,4.1
296,북부산,2024-06-29,9.3,5.5
184,제주,2024-06-29,9.9,5.5
98,동두천,2024-06-29,5.9,4
